"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"130","Bayesian","CO","fml114","data_10yrs",-0.00376794604319575,-0.128210833392488,0.132704025243228,0.466025
"131","Bayesian","CO","fml115","data_10yrs",0.000930710786927413,-0.126504341621805,0.14084455692076,0.4876
"132","Bayesian","CO","fml116","data_10yrs",-0.0289576142488002,-0.154466438201774,0.120002657265178,NA
"133","Bayesian","EC","fml101","data_1yr",0.153961883893272,0.0155136297010678,0.255647714625193,0.9885
"134","Bayesian","EC","fml102","data_1yr",0.133957011517761,0.0042392462304186,0.262463027577212,0.97775
"135","Bayesian","EC","fml105","data_1yr",0.0483300596674625,-0.00727512743447412,0.103810661726829,0.958
"136","Bayesian","EC","fml106","data_1yr",0.131630581031069,0.0129008706479721,0.260574380393977,0.98475
"137","Bayesian","EC","fml107","data_1yr",0.135861177290397,0.0131740947302859,0.256649245090564,0.98325
"138","Bayesian","EC","fml108","data_1yr",0.129140599513824,0.0014489804041089,0.264463627460811,0.97625
"139","Bayesian","EC","fml109","data_1yr",0.133132139398961,0.00981382624415317,0.257558649523385,0.98725
"140","Bayesian","EC","fml110","data_1yr",0.124234324668886,0.00829167099749228,0.248259641757167,0.98175
"141","Bayesian","EC","fml111","data_1yr",0.131973645405481,0.0198241709657172,0.26388916948409,0.988
"142","Bayesian","EC","fml112","data_1yr",0.135461112456402,0.000464828597381395,0.255943392279607,0.9755
"143","Bayesian","EC","fml113","data_1yr",0.132470341920425,0.00807194266468114,0.268383717819868,0.98275
"144","Bayesian","EC","fml114","data_1yr",0.134062453195116,0.0121838734488866,0.260826656647874,0.984225
"145","Bayesian","EC","fml115","data_1yr",0.134988595439804,0.0130567631228149,0.2637904430182,0.98445
"146","Bayesian","EC","fml116","data_1yr",0.133207590960114,0.00117489394566572,0.277133083577147,NA
"147","Bayesian","EC","fml101","data_5yrs",0.114503128097498,-0.00983313424991406,0.255615737666455,0.96325
"148","Bayesian","EC","fml102","data_5yrs",0.128318583538309,-0.011661356967592,0.282130830783676,0.96075
"149","Bayesian","EC","fml105","data_5yrs",0.0367228317098771,-0.0149153479649822,0.0905831036496569,0.91625
"150","Bayesian","EC","fml106","data_5yrs",0.118211606974861,-0.0307261368936342,0.264275725569628,0.946
"151","Bayesian","EC","fml107","data_5yrs",0.120961812078014,-0.00826591565821666,0.261037453859441,0.969
