"","stats","pollutant","mod","data","odds.mean","odds.ll","odds.ul","odds.prob"
"217","Bayesian","Traffic Average","fml107","data_1yr",0.00305135373926646,-0.170518407586621,0.189886063317361,0.514
"218","Bayesian","Traffic Average","fml108","data_1yr",0.00865098809931242,-0.168488350603218,0.213567151193514,0.51075
"219","Bayesian","Traffic Average","fml109","data_1yr",0.0128121489283479,-0.196387980205633,0.219971354260528,0.51125
"220","Bayesian","Traffic Average","fml110","data_1yr",0.00487446899798427,-0.155247677536864,0.194344605583511,0.48625
"221","Bayesian","Traffic Average","fml111","data_1yr",-0.0125727002801461,-0.159502735929147,0.221876880906865,0.39975
"222","Bayesian","Traffic Average","fml112","data_1yr",350979731853366,-0.999993490672563,1564327.44954585,0.5215
"223","Bayesian","Traffic Average","fml113","data_1yr",0.43031478346767,-0.816669736357262,4.24341750700931,0.4915
"224","Bayesian","Traffic Average","fml114","data_1yr",0.00511731472328458,-0.168541901256939,0.203775201312735,0.4932
"225","Bayesian","Traffic Average","fml115","data_1yr",1.65775972943677e+23,-0.999993352040342,83811.6357770113,0.50795
"226","Bayesian","Traffic Average","fml101","data_5yrs",0.00189205600972442,-0.17816660902132,0.206630148125555,0.493
"227","Bayesian","Traffic Average","fml102","data_5yrs",0.0011405296032736,-0.189898883798495,0.212954460598996,0.4855
"228","Bayesian","Traffic Average","fml106","data_5yrs",0.00587576171391402,-0.168649470051601,0.20909758636688,0.5035
"229","Bayesian","Traffic Average","fml107","data_5yrs",0.00393911842724814,-0.163164608753141,0.210490949592373,0.5005
"230","Bayesian","Traffic Average","fml108","data_5yrs",0.00328168431652465,-0.174868892853587,0.21392339042334,0.49075
"231","Bayesian","Traffic Average","fml109","data_5yrs",0.012517242383898,-0.178446288524876,0.210221473683525,0.53775
"232","Bayesian","Traffic Average","fml110","data_5yrs",-0.00205695138613948,-0.153578064541082,0.173057121798694,0.4975
"233","Bayesian","Traffic Average","fml111","data_5yrs",0.0029226180915547,-0.187616985801154,0.198857740524745,0.5185
"234","Bayesian","Traffic Average","fml112","data_5yrs",17664608737346876,-0.999987352148211,115678.103473955,0.52
"235","Bayesian","Traffic Average","fml113","data_5yrs",0.366163677577864,-0.797672046033489,4.02033656373191,0.48575
"236","Bayesian","Traffic Average","fml114","data_5yrs",-0.0105676014885068,-0.178102128671272,0.198462070217134,0.407025
"237","Bayesian","Traffic Average","fml115","data_5yrs",3.28365960137931e+21,-0.999997980072665,35094.0495482134,0.48985
"238","Bayesian","Traffic Average","fml101","data_10yrs",0.00202034440026311,-0.178594579713495,0.222155555500217,0.4505
"239","Bayesian","Traffic Average","fml102","data_10yrs",0.00232225139736619,-0.160337545430483,0.203338059804193,0.47125
"240","Bayesian","Traffic Average","fml106","data_10yrs",0.00657084165599886,-0.168413752690822,0.209150490773703,0.49825
"241","Bayesian","Traffic Average","fml107","data_10yrs",0.000586677689710768,-0.174467304392238,0.206588675257078,0.45375
"242","Bayesian","Traffic Average","fml108","data_10yrs",0.00821021715239678,-0.174648267024666,0.214503971790293,0.50725
"243","Bayesian","Traffic Average","fml109","data_10yrs",0.000303063526553293,-0.185649170761339,0.210349791950014,0.48325
"244","Bayesian","Traffic Average","fml110","data_10yrs",0.00633660046579454,-0.151766494688483,0.187999584465449,0.50975
"245","Bayesian","Traffic Average","fml111","data_10yrs",0.00773666474920431,-0.1739805215891,0.218860621837665,0.50125
"246","Bayesian","Traffic Average","fml112","data_10yrs",3.80931571359822e+24,-0.999997112933176,603535.151490475,0.47925
